2.525874995626509	0
3.866666986141354	1
14.143124979455024	2
14.848667022306472	3
15.529584023170173	4
16.196542012039572	5
16.854249988682568	6
17.52300001680851	7
25.25775000685826	8
26.50316699873656	9
27.618749998509884	10
35.48550000414252	11
36.15674999309704	12
36.815583996940404	13
37.481291976291686	14
38.14691700972617	15
38.808666984550655	16
47.81095898943022	17
48.964250017888844	18
50.08100002305582	19
55.201874987687916	20
56.312792003154755	21
57.48374998802319	22
64.15162497432902	23
64.81266702758148	24
65.47725002747029	25
66.14079198334366	26
66.80249999044463	27
74.72233398584649	28
75.83662599790841	29
76.95141702424735	30
104.33250101050362	31
104.99400098342448	32
105.65558401867747	33
106.31941701285541	34
106.98462597792968	35
107.65104199526832	36
116.26608402002603	37
125.42133399983868	38
126.53895898256451	39
127.20983399776742	40
127.86600098479539	41
134.52945899916813	42
135.20137598970905	43
135.8631260227412	44
136.55783399008214	45
146.41304197721183	46
148.38570897700265	47
149.04366701375693	48
149.71258398145437	49
150.3826670232229	50
151.04629198322073	51
151.7120010103099	52
165.5669590109028	53
166.68033401947469	54
167.79916698578745	55
188.50545899476856	56
189.61841700365767	57
190.7286670175381	58
198.54670902714133	59
199.20908397762105	60
199.8705419828184	61
200.53329202346504	62
204.1949590202421	63
215.441791980993	64
216.57350100576878	65
225.58837599353865	66
226.25237598549575	67
226.9147090264596	68
227.5791260180995	69
236.38637602562085	70
237.5066259992309	71
238.62283397465944	72
239.73775102058426	73
240.84812600631267	74
241.95841699838638	75
242.72566701984033	76
251.39212602516636	77
252.04845902044326	78
253.11604200396687	79
261.23150100465864	80
262.34808401204646	81
263.01387598505244	82
263.68566701421514	83
264.351167017594	84
265.01354202628136	85
272.6596259744838	86
278.59495900338516	87
280.54512600647286	88
281.6894589923322	89
282.8045419882983	90
284.0493759722449	91
295.83783401176333	92
296.95758398156613	93
298.1782089918852	94
299.295833974611	95
303.686958970502	96
304.3775010155514	97
305.0441259983927	98
309.65454201214015	99
